asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,entry_confidence,breakeven_activated,rr_ratio,max_hold_bar,exit_ts,exit_price,outcome,pnl_usd,fold
SUI,2025-02-28 00:00:00+00:00,2.5575382709503174,-1.0,1.8686937484741213,2.642210733924593,1303.2557711435056,1.0,0.8401823043823242,0.8401823043823242,False,8.14,2025-03-05 04:00:00+00:00,2025-02-28 12:00:00+00:00,2.642210733924593,sl,-44.84114345258402,2
APT,2025-03-01 08:00:00+00:00,6.523926258087158,-1.0,5.331659727096557,6.670479130915233,2584.090970560719,2.0,0.8539686799049377,0.8539686799049377,False,8.14,2025-03-06 12:00:00+00:00,2025-03-02 16:00:00+00:00,6.327054023742676,mss_invalidation,74.62068074470594,2
ADA,2025-03-02 12:00:00+00:00,0.8641825914382935,-1.0,0.6859667553901673,0.8860888029081481,1292.0454852803596,1.0,0.8274508118629456,0.8274508118629456,False,8.14,2025-03-07 16:00:00+00:00,2025-03-02 16:00:00+00:00,0.8567308783531189,mss_invalidation,9.461449640234688,2
ADA,2025-03-02 16:00:00+00:00,1.0413737297058105,-1.0,0.7609399886131287,1.0758445206965719,2626.1320357531895,2.0,0.8849676251411438,0.8849676251411438,False,8.14,2025-03-07 20:00:00+00:00,2025-03-02 20:00:00+00:00,1.0758445206965719,sl,-90.34227215600339,2
AVAX,2025-03-02 20:00:00+00:00,24.939231872558594,-1.0,21.26429635620117,24.73747444152832,3871.4413495127815,3.0,0.9357983469963074,0.9357983469963074,True,8.14,2025-03-08 00:00:00+00:00,2025-03-03 16:00:00+00:00,21.26429635620117,tp,566.6071278190094,2
SUI,2025-03-02 16:00:00+00:00,3.1907615661621094,-1.0,2.6202266359329225,3.1585700035095217,2626.1320357531895,2.0,0.8531686067581177,0.8531686067581177,True,8.14,2025-03-07 20:00:00+00:00,2025-03-03 20:00:00+00:00,2.6202266359329225,tp,466.9483023815617,2
APT,2025-03-02 16:00:00+00:00,6.683122634887695,-1.0,5.598391901016235,6.611753296852112,2626.1320357531895,2.0,0.8796983361244202,0.8796983361244202,True,8.14,2025-03-07 20:00:00+00:00,2025-03-04 00:00:00+00:00,5.598391901016235,tp,423.6186469415486,2
TRX,2025-03-02 16:00:00+00:00,0.24421092867851257,-1.0,0.22541962885856628,0.24325172528624533,2626.1320357531895,2.0,0.867293655872345,0.867293655872345,True,8.14,2025-03-07 20:00:00+00:00,2025-03-05 16:00:00+00:00,0.24325172528624533,sl,6.900860580182654,2
TRX,2025-03-08 04:00:00+00:00,0.24882818758487701,-1.0,0.231879978954792,0.2478446051478386,1656.4991842681695,1.0,0.8390753269195557,0.8390753269195557,True,8.14,2025-03-13 08:00:00+00:00,2025-03-10 00:00:00+00:00,0.231879978954792,tp,111.1711271511368,2
OP,2025-03-09 12:00:00+00:00,0.8763919472694397,-1.0,0.7502480709552765,0.8918974965597902,4969.497552804509,3.0,0.9236698746681213,0.9236698746681213,False,8.14,2025-03-14 16:00:00+00:00,2025-03-10 08:00:00+00:00,0.8918974965597902,sl,-94.38309587329545,2
SUI,2025-03-10 12:00:00+00:00,2.2700376510620117,1.0,2.4911309400675195,2.1999446833888774,3321.39238417526,2.0,0.8866464495658875,0.8866464495658875,False,3.15,2025-03-15 16:00:00+00:00,2025-03-10 16:00:00+00:00,2.256387710571289,mss_invalidation,-24.289641125720035,2
SUI,2025-03-10 16:00:00+00:00,2.130460023880005,-1.0,1.5991158895492554,2.1957726090465273,1654.6237818062,1.0,0.8334171772003174,0.8334171772003174,False,8.14,2025-03-15 20:00:00+00:00,2025-03-11 08:00:00+00:00,2.1957726090465273,sl,-52.876091629647355,2
OP,2025-03-10 16:00:00+00:00,0.8215439915657043,-1.0,0.6434773890972137,0.8434318593101842,3309.2475636124,2.0,0.8939746022224426,0.8939746022224426,False,8.14,2025-03-15 20:00:00+00:00,2025-03-11 12:00:00+00:00,0.8434318593101842,sl,-92.46817452775527,2
LINK,2025-03-10 12:00:00+00:00,13.543039321899414,-1.0,10.97818003463745,13.858310687133244,3321.39238417526,2.0,0.8672739267349243,0.8672739267349243,False,8.14,2025-03-15 16:00:00+00:00,2025-03-14 08:00:00+00:00,13.858310687133244,sl,-81.63722759110783,2
ATOM,2025-03-15 00:00:00+00:00,4.36359977722168,-1.0,3.8559944152832033,4.425994403021676,4793.635225107218,3.0,0.9532045722007751,0.9532045722007751,False,8.14,2025-03-20 04:00:00+00:00,2025-03-15 04:00:00+00:00,4.363306522369385,mss_invalidation,-5.909570493880612,2
ATOM,2025-03-15 04:00:00+00:00,4.424563407897949,1.0,4.668774351902618,4.470114195346833,1596.4010157456023,1.0,0.836668074131012,0.836668074131012,True,3.15,2025-03-20 08:00:00+00:00,2025-03-15 16:00:00+00:00,4.668774351902618,tp,86.51593078389347,2
TRX,2025-03-16 08:00:00+00:00,0.2139916568994522,-1.0,0.20042962253093718,0.21565869614481925,1618.0299984415756,1.0,0.8153402805328369,0.8153402805328369,False,8.14,2025-03-21 12:00:00+00:00,2025-03-17 12:00:00+00:00,0.21565869614481925,sl,-14.708227178340644,2
